                  id; iter;  gen;first; last;vari1;vari2
                Cris;    2;  901; 9870; 9870; 0,01;73,76
                Cris;    2;  921; 9870; 9870; 0,01;73,06
                Cris;    2;  941; 9870; 9870; 0,01;77,11
                Cris;    2;  961; 9870; 9870; 0,01;75,28
                Cris;    2;  981; 9870; 9870; 0,01;75,23
                Cris;    2; 1001; 9870; 9870; 0,01;74,85
                Cris;    2; 1021; 9870; 9870; 0,01;75,76
                Cris;    2; 1041; 9870; 9870; 0,01;76,02
                Cris;    2; 1061; 9870; 9870; 0,01;77,65
                Cris;    2; 1081; 9870; 9870; 0,01;72,15
                Cris;    2; 1101; 9870; 9870; 0,01;73,62
                Cris;    2; 1121; 9870; 9870; 0,01;76,72
                Cris;    2; 1141; 9870; 9870; 0,01;76,35
                Cris;    2; 1161; 9870; 9870; 0,01;74,05
                Cris;    2; 1181; 9870; 9870; 0,01;75,23
                Cris;    2; 1201; 9870; 9870; 0,01;74,99
                Cris;    2; 1221;10265; 9870; 0,04;74,43
                Cris;    2; 1241;10420; 9870; 0,21;71,89
                Cris;    2; 1261;10855;10415; 0,31;49,76
                Cris;    2; 1281;12100;11025; 0,42;56,20
                Cris;    2; 1301;14033;11995; 0,66;63,24
                Cris;    2; 1321;21123;15680; 0,86;61,24
                Cris;    2; 1341;40944;20499; 0,96;54,57
                Cris;    2; 1361;43067;32892; 0,98;57,32
                Cris;    2; 1381;46477;40558; 0,97;55,16
                Cris;    2; 1401;57148;44732; 0,95;56,35
                Cris;    2; 1421;60635;50657; 0,96;52,47
                Cris;    2; 1441;64170;56154; 0,98;45,73
                Cris;    2; 1461;64990;60518; 0,96;41,98
                Cris;    2; 1481;67370;63264; 0,91;41,90
                Cris;    2; 1501;68005;64815; 0,93;41,49
                Cris;    2; 1521;68550;65896; 0,85;41,18
                Cris;    2; 1541;70113;66901; 0,83;38,69
                Cris;    2; 1561;76885;67861; 0,82;40,19
                Cris;    2; 1581;77435;69584; 0,98;40,16
                Cris;    2; 1601;79095;74120; 0,92;37,46
                Cris;    2; 1621;81275;77012; 0,89;39,30
                Cris;    2; 1641;81610;78685; 0,79;40,83
                Cris;    2; 1661;83060;79780; 0,80;40,30
                Cris;    2; 1681;83910;80750; 0,83;40,82
                Cris;    2; 1701;85735;81585; 0,79;40,89
                Cris;    2; 1721;86145;82275; 0,82;42,15
                Cris;    2; 1741;86260;83215; 0,88;40,09
                Cris;    2; 1761;87515;84537; 0,81;40,35
                Cris;    2; 1781;88530;85450; 0,80;38,16
                Cris;    2; 1801;90425;86470; 0,79;39,29
                Cris;    2; 1821;91930;88180; 0,79;37,26
                Cris;    2; 1841;93430;90090; 0,66;36,01
                Cris;    2; 1861;94940;91815; 0,78;35,57
                Cris;    2; 1881;95055;93125; 0,62;34,49
                Cris;    2; 1901;95765;93965; 0,67;32,76
                Cris;    2; 1921;95925;94995; 0,51;29,87
                Cris;    2; 1941;96385;95430; 0,37;30,57
                Cris;    2; 1961;96510;95710; 0,36;28,63
                Cris;    2; 1981;96510;95925; 0,34;31,37
                Cris;    2; 2001;96625;96090; 0,38;30,70
                Cris;    2; 2021;96775;96305; 0,31;30,72
                Cris;    2; 2041;96865;96485; 0,21;29,79
                Cris;    2; 2061;96890;96550; 0,24;30,31
                Cris;    2; 2081;96930;96710; 0,19;25,30
                Cris;    2; 2101;97020;96815; 0,14;27,02
                Cris;    2; 2121;97020;96870; 0,12;25,68
                Cris;    2; 2141;97185;96910; 0,12;26,38
                Cris;    2; 2161;97185;96945; 0,13;24,75
                Cris;    2; 2181;97275;97000; 0,15;25,46
                Cris;    2; 2201;97330;97040; 0,21;24,06
                Cris;    2; 2221;97420;97140; 0,19;23,33
                Cris;    2; 2241;97420;97270; 0,10;24,13
                Cris;    2; 2261;97480;97290; 0,13;24,49
                Cris;    2; 2281;97520;97355; 0,11;24,24
                Cris;    2; 2301;97520;97400; 0,10;24,66
                Cris;    2; 2321;97535;97465; 0,06;21,97
                Cris;    2; 2341;97550;97480; 0,06;24,67
                Cris;    2; 2361;97550;97510; 0,04;23,68
                Cris;    2; 2381;97570;97520; 0,05;22,00
                Cris;    2; 2401;97570;97530; 0,04;22,71
                Cris;    2; 2421;97590;97545; 0,05;21,45
                Cris;    2; 2441;97590;97550; 0,04;22,69
                Cris;    2; 2461;97590;97560; 0,04;23,46
                Cris;    2; 2481;97600;97585; 0,02;20,73
                Cris;    2; 2501;97610;97590; 0,02;16,83
                Cris;    2; 2521;97610;97600; 0,02;18,68
                Cris;    2; 2541;97610;97600; 0,02;19,38
                Cris;    2; 2561;97620;97610; 0,01;18,73
                Cris;    2; 2581;97620;97610; 0,01;19,85
                Cris;    2; 2601;97630;97610; 0,02;20,71
                Cris;    2; 2621;97630;97620; 0,01;20,33
                Cris;    2; 2641;97640;97630; 0,01;15,65
                Cris;    2; 2661;97640;97630; 0,02;15,43
                Cris;    2; 2681;97640;97630; 0,02;15,14
                Cris;    2; 2701;97640;97640; 0,01;14,11
                Cris;    2; 2721;97640;97640; 0,01;13,79
                Cris;    2; 2741;97640;97640; 0,01;13,56
                Cris;    2; 2761;97640;97640; 0,01;13,81
                Cris;    2; 2781;97640;97640; 0,01;14,12
                Cris;    2; 2801;97640;97640; 0,01;13,84
                Cris;    2; 2821;97640;97640; 0,01;14,02
                Cris;    2; 2841;97640;97640; 0,01;14,69
                Cris;    2; 2861;97640;97640; 0,01;13,71
                Cris;    2; 2881;97640;97640; 0,01;14,46
                Cris;    2; 2901;97640;97640; 0,01;14,01
                Cris;    2; 2921;97640;97640; 0,01;14,00
                Cris;    2; 2941;97640;97640; 0,01;14,01
                Cris;    2; 2961;97640;97640; 0,01;13,87
                Cris;    2; 2981;97640;97640; 0,01;13,87
                Cris;    2; 3001;97640;97640; 0,01;14,25
                Cris;    2; 3021;97640;97640; 0,01;13,82
                Cris;    2; 3041;97640;97640; 0,01;13,25
                Cris;    2; 3061;97640;97640; 0,01;14,58
                Cris;    2; 3081;97640;97640; 0,01;14,09
                Cris;    2; 3101;97640;97640; 0,01;13,57
                Cris;    2; 3121;97640;97640; 0,01;14,42
                Cris;    2; 3141;97640;97640; 0,01;12,98
                Cris;    2; 3161;97640;97640; 0,01;14,30
                Cris;    2; 3181;97640;97640; 0,01;13,83
                Cris;    2; 3201;97640;97640; 0,01;14,07
                Cris;    2; 3221;97640;97640; 0,01;13,46
                Cris;    2; 3241;97640;97640; 0,01;13,97
                Cris;    2; 3261;97640;97640; 0,01;14,79
                Cris;    2; 3281;97640;97640; 0,01;13,92
                Cris;    2; 3301;97640;97640; 0,01;13,79
                Cris;    2; 3321;97640;97640; 0,01;13,37
                Cris;    2; 3341;97640;97640; 0,01;13,88
                Cris;    2; 3361;97640;97640; 0,01;13,57
                Cris;    2; 3381;97640;97640; 0,01;14,13
                Cris;    2; 3401;97640;97640; 0,01;13,96
                Cris;    2; 3421;97640;97640; 0,01;13,65
                Cris;    2; 3441;97640;97640; 0,01;14,26
                Cris;    2; 3461;97640;97640; 0,01;13,50
                Cris;    2; 3481;97640;97640; 0,01;13,52
                Cris;    2; 3501;97640;97640; 0,01;13,86
                Cris;    2; 3521;97640;97640; 0,01;13,39
                Cris;    2; 3541;97640;97640; 0,01;13,45
                Cris;    2; 3561;97640;97640; 0,01;14,07
                Cris;    2; 3581;97640;97640; 0,01;13,81
                Cris;    2; 3601;97640;97640; 0,01;14,08
                Cris;    2; 3621;97640;97640; 0,01;14,85
                Cris;    2; 3641;97640;97640; 0,01;14,14
                Cris;    2; 3661;97640;97640; 0,01;13,65
                Cris;    2; 3681;97640;97640; 0,01;14,30
                Cris;    2; 3701;97640;97640; 0,01;14,38
                Cris;    2; 3721;97640;97640; 0,01;14,65
                Cris;    2; 3741;97640;97640; 0,01;13,37
                Cris;    2; 3761;97640;97640; 0,01;13,96
                Cris;    2; 3781;97640;97640; 0,01;13,86
                Cris;    2; 3801;97640;97640; 0,01;14,09
                Cris;    2; 3821;97640;97640; 0,01;14,10
                Cris;    2; 3841;97640;97640; 0,01;14,41
                Cris;    2; 3861;97640;97640; 0,01;13,73
                Cris;    2; 3881;97640;97640; 0,01;14,08
                Cris;    2; 3901;97640;97640; 0,01;14,21
                Cris;    2; 3921;97640;97640; 0,01;13,30
                Cris;    2; 3941;97640;97640; 0,01;13,94
                Cris;    2; 3961;97640;97640; 0,01;13,24
                Cris;    2; 3981;97640;97640; 0,01;14,11
                Cris;    2; 4001;97640;97640; 0,01;13,92
                Cris;    3;   21;-9498;-33013; 1,00;103,41
                Cris;    3;   41;-1950;-18802; 1,00;103,96
                Cris;    3;   61;  -79;-12191; 0,98;101,75
                Cris;    3;   81;  470;-7807; 0,98;100,20
                Cris;    3;  101;  615;-5005; 0,99;97,90
                Cris;    3;  121; 1567;-2850; 0,99;97,41
                Cris;    3;  141; 1567;-1446; 0,92;99,03
                Cris;    3;  161; 1839; -370; 0,94;95,31
                Cris;    3;  181; 2485;  438; 0,82;96,63
                Cris;    3;  201; 3180; 1300; 0,43;93,16
                Cris;    3;  221; 3180; 1845; 0,24;91,77
                Cris;    3;  241; 3630; 2500; 0,08;87,81
                Cris;    3;  261; 5085; 3180; 0,05;86,69
                Cris;    3;  281; 5085; 3630; 0,15;82,94
                Cris;    3;  301; 5115; 3630; 0,46;83,85
                Cris;    3;  321; 9320; 5030; 0,09;84,37
                Cris;    3;  341; 9320; 5110; 0,12;86,02
                Cris;    3;  361; 9870; 9280; 0,02;78,12
                Cris;    3;  381; 9870; 9320; 0,01;80,44
                Cris;    3;  401; 9870; 9870; 0,01;80,37
                Cris;    3;  421; 9870; 9870; 0,01;78,11
                Cris;    3;  441; 9870; 9870; 0,01;79,99
                Cris;    3;  461; 9870; 9870; 0,01;80,99
                Cris;    3;  481; 9870; 9870; 0,01;80,00
                Cris;    3;  501; 9870; 9870; 0,01;80,15
                Cris;    3;  521;10165; 9870; 0,02;80,33
                Cris;    3;  541;10165; 9870; 0,02;78,58
                Cris;    3;  561;10165; 9870; 0,02;79,65
                Cris;    3;  581;10420; 9870; 0,04;78,68
                Cris;    3;  601;10480; 9870; 0,08;79,65
                Cris;    3;  621;10640;10130; 0,23;56,54
                Cris;    3;  641;11212;10410; 0,34;57,56
                Cris;    3;  661;12020;10725; 0,46;63,98
                Cris;    3;  681;12131;11065; 0,51;64,95
                Cris;    3;  701;12865;11493; 0,62;69,84
                Cris;    3;  721;16510;12310; 0,80;67,51
                Cris;    3;  741;20390;14088; 0,82;69,99
                Cris;    3;  761;24062;15980; 0,95;67,60
                Cris;    3;  781;36697;18817; 0,96;67,85
                Cris;    3;  801;40205;24557; 0,99;67,49
                Cris;    3;  821;44761;30837; 0,99;63,72
                Cris;    3;  841;48539;37703; 0,97;62,62
                Cris;    3;  861;50150;42277; 0,99;60,75
                Cris;    3;  881;51322;45370; 0,96;61,01
                Cris;    3;  901;51763;47115; 0,98;60,22
                Cris;    3;  921;55656;48539; 0,98;60,18
                Cris;    3;  941;61750;50346; 0,99;59,94
                Cris;    3;  961;61750;52298; 0,98;58,91
                Cris;    3;  981;66600;54807; 0,99;57,30
                Cris;    3; 1001;71584;56884; 0,98;53,47
                Cris;    3; 1021;71584;58673; 0,97;54,48
                Cris;    3; 1041;71584;60947; 0,98;52,20
                Cris;    3; 1061;75112;63753; 0,99;47,72
                Cris;    3; 1081;75517;67276; 0,99;45,63
                Cris;    3; 1101;76680;69860; 0,98;47,31
                Cris;    3; 1121;77720;71622; 0,98;47,78
                Cris;    3; 1141;78335;73336; 0,94;49,26
                Cris;    3; 1161;80730;75281; 0,93;48,10
                Cris;    3; 1181;81411;76525; 0,94;45,71
                Cris;    3; 1201;83080;77480; 0,88;47,22
                Cris;    3; 1221;84001;78335; 0,89;49,03
                Cris;    3; 1241;89317;79705; 0,95;47,89
                Cris;    3; 1261;89317;81915; 0,93;47,12
